Timestamp,cof_level,milk_level,con_level,pump_is_turn_on
2024/8/14 0:08,8.7,28.8,27.2,TRUE
2024/8/14 0:08,90,28.8,17.2,FALSE
2024/8/14 0:08,80,28.8,7.2,FALSE
2024/8/14 0:08,63.1,7.1,94.9,TRUE
2024/8/14 0:08,53.1,100,84.9,FALSE
2024/8/14 0:08,43.1,90,84.9,FALSE
2024/8/14 0:08,9.8,56.5,43,TRUE
2024/8/14 0:08,90,56.5,43,FALSE
2024/8/14 0:08,65.9,21.8,9.3,TRUE
2024/8/14 0:08,56.5,7.5,91.7,TRUE
2024/8/14 0:08,46.5,100,81.7,FALSE
2024/8/14 0:08,36.5,90,81.7,FALSE
2024/8/14 0:08,6.2,65,57,TRUE
2024/8/14 0:08,90,65,47,FALSE
2024/8/14 0:08,80,55,47,FALSE
2024/8/14 0:08,70,45,47,FALSE
2024/8/14 0:08,46.6,12.6,9,TRUE
2024/8/14 0:08,38.1,4.3,94.2,TRUE
2024/8/14 0:08,2.3,78.3,55.4,TRUE
2024/8/14 0:08,90,78.3,55.4,FALSE
2024/8/14 0:08,45.3,28.2,3.7,TRUE
2024/8/14 0:08,35.3,28.2,100,FALSE
2024/8/14 0:08,25.3,28.2,90,FALSE
2024/8/14 0:08,15.3,28.2,90,FALSE
2024/8/14 0:08,5.3,18.2,90,FALSE
2024/8/14 0:08,90,18.2,80,FALSE
2024/8/14 0:08,81.4,8.5,76.1,TRUE
2024/8/14 0:08,71.4,100,66.1,FALSE
2024/8/14 0:08,11,42.1,7.4,TRUE
2024/8/14 0:08,1,42.1,100,FALSE
2024/8/14 0:08,72.9,9.8,72.4,TRUE
2024/8/14 0:08,62.9,90,72.4,FALSE
2024/8/14 0:08,52.9,90,72.4,FALSE
2024/8/14 0:08,42.9,80,72.4,FALSE
2024/8/14 0:08,32.9,70,72.4,FALSE
2024/8/14 0:08,22.9,70,72.4,FALSE
2024/8/14 0:08,12.9,60,72.4,FALSE
2024/8/14 0:08,2.9,50,72.4,FALSE
2024/8/14 0:08,90,50,72.4,FALSE
2024/8/14 0:08,80,50,72.4,FALSE
2024/8/14 0:08,41.3,9.4,30.2,TRUE
2024/8/14 0:08,31.3,100,30.2,FALSE
2024/8/14 0:08,21.3,90,30.2,FALSE
2024/8/14 0:08,9.1,71.1,12,TRUE
2024/8/14 0:08,90,61.1,12,FALSE
2024/8/14 0:08,80,61.1,12,FALSE
2024/8/14 0:08,70,61.1,12,FALSE
2024/8/14 0:08,60,61.1,12,FALSE
2024/8/14 0:08,50,61.1,2,FALSE
2024/8/14 0:08,8.7,20.6,62.8,TRUE
2024/8/14 0:08,82.9,4.4,44.8,TRUE
2024/8/14 0:08,72.9,100,34.8,FALSE
2024/8/14 0:08,62.9,100,34.8,FALSE
2024/8/14 0:08,52.9,100,24.8,FALSE
2024/8/14 0:08,34.5,84.4,7,TRUE
2024/8/14 0:08,2.1,65.8,71.4,TRUE
2024/8/14 0:08,90,65.8,71.4,FALSE
2024/8/14 0:08,49.4,8.1,32.2,TRUE
2024/8/14 0:08,25.6,72.3,8.8,TRUE
2024/8/14 0:08,15.6,72.3,100,FALSE
2024/8/14 0:08,4.1,62.2,93.9,TRUE
2024/8/14 0:08,90,62.2,93.9,FALSE
2024/8/14 0:08,80,52.2,93.9,FALSE
2024/8/14 0:08,70,52.2,83.9,FALSE
2024/8/14 0:08,60,52.2,83.9,FALSE
2024/8/14 0:08,50,52.2,83.9,FALSE
2024/8/14 0:08,5.8,11.4,39.3,TRUE
2024/8/14 0:08,97,6.3,32.1,TRUE
2024/8/14 0:08,69.6,68,9.1,TRUE
2024/8/14 0:08,59.6,58,100,FALSE
2024/8/14 0:08,49.6,48,100,FALSE
2024/8/14 0:08,22.7,7.9,74.2,TRUE
2024/8/14 0:08,12.7,100,64.2,FALSE
2024/8/14 0:08,2.7,100,64.2,FALSE
2024/8/14 0:08,48.9,42,7.7,TRUE
2024/8/14 0:08,38.9,42,100,FALSE
2024/8/14 0:08,28.9,42,90,FALSE
2024/8/14 0:08,6.1,17.2,62.5,TRUE
2024/8/14 0:08,90,17.2,62.5,FALSE
2024/8/14 0:08,65.7,4.5,44.6,TRUE
2024/8/14 0:08,55.7,100,44.6,FALSE
2024/8/14 0:08,45.7,90,44.6,FALSE
2024/8/14 0:08,35.7,90,44.6,FALSE
2024/8/14 0:08,25.7,90,34.6,FALSE
2024/8/14 0:08,15.7,90,34.6,FALSE
2024/8/14 0:08,5.7,80,34.6,FALSE
2024/8/14 0:08,65.2,47.6,5.7,TRUE
2024/8/14 0:08,55.2,47.6,90,FALSE
2024/8/14 0:08,18.1,8.3,52.5,TRUE
2024/8/14 0:08,8.1,90,52.5,FALSE
2024/8/14 0:08,90,90,42.5,FALSE
2024/8/14 0:08,80,90,42.5,FALSE
2024/8/14 0:08,58.3,52.1,9.5,TRUE
2024/8/14 0:08,18.8,8.9,71.1,TRUE
2024/8/14 0:08,8.8,90,71.1,FALSE
2024/8/14 0:08,90,80,71.1,FALSE
2024/8/14 0:08,80,70,71.1,FALSE
2024/8/14 0:08,70,70,61.1,FALSE
2024/8/14 0:08,28.4,14,4.3,TRUE
2024/8/14 0:08,18.4,14,90,FALSE
2024/8/14 0:08,8.4,4,90,FALSE
2024/8/14 0:08,90,100,90,FALSE
2024/8/14 0:08,80,100,90,FALSE
2024/8/14 0:08,70,100,90,FALSE
2024/8/14 0:08,7.6,37.9,38.4,TRUE
2024/8/14 0:08,90,37.9,38.4,FALSE
2024/8/14 0:08,80,27.9,38.4,FALSE
2024/8/14 0:08,70,27.9,28.4,FALSE
2024/8/14 0:08,38.4,7.2,12.1,TRUE
2024/8/14 0:08,28.4,100,12.1,FALSE
2024/8/14 0:08,18.4,90,12.1,FALSE
2024/8/14 0:08,8.4,90,12.1,FALSE
2024/8/14 0:08,90,90,2.1,FALSE
2024/8/14 0:08,80,90,100,FALSE
2024/8/14 0:08,8.7,6.9,34.3,TRUE
2024/8/14 0:08,90,100,24.3,FALSE
2024/8/14 0:08,80,90,24.3,FALSE
2024/8/14 0:08,63.9,75.8,2.6,TRUE
2024/8/14 0:08,53.9,75.8,90,FALSE
2024/8/14 0:08,8.7,38,56.9,TRUE
2024/8/14 0:08,90,38,56.9,FALSE
2024/8/14 0:08,65.9,9.3,32.8,TRUE
2024/8/14 0:08,55.9,100,22.8,FALSE
2024/8/14 0:08,45.9,100,22.8,FALSE
2024/8/14 0:08,35.9,100,12.8,FALSE
2024/8/14 0:08,25.9,100,12.8,FALSE
2024/8/14 0:08,15.9,90,12.8,FALSE
2024/8/14 0:08,11.8,82.2,9,TRUE
2024/8/14 0:08,1.8,82.2,90,FALSE
2024/8/14 0:08,90,72.2,90,FALSE
2024/8/14 0:08,80,72.2,80,FALSE
2024/8/14 0:08,70,62.2,80,FALSE
2024/8/14 0:08,6.1,17.6,24.3,TRUE
2024/8/14 0:08,90,17.6,24.3,FALSE
2024/8/14 0:08,80,7.6,24.3,FALSE
2024/8/14 0:08,64.5,88.6,9.4,TRUE
2024/8/14 0:08,54.5,88.6,100,FALSE
2024/8/14 0:08,44.5,78.6,100,FALSE
2024/8/14 0:08,34.5,78.6,100,FALSE
2024/8/14 0:08,24.5,68.6,100,FALSE
2024/8/14 0:08,14.5,68.6,90,FALSE
2024/8/14 0:08,10,63.2,81.7,TRUE
2024/8/14 0:08,90,63.2,71.7,FALSE
2024/8/14 0:08,34.5,9.1,11.7,TRUE
2024/8/14 0:08,24.5,100,1.7,FALSE
2024/8/14 0:08,8.8,85.6,84.9,TRUE
2024/8/14 0:08,7.8,8.6,16.5,TRUE
2024/8/14 0:08,90,100,6.5,FALSE
2024/8/14 0:08,5.2,28.3,30.9,TRUE
2024/8/14 0:08,90,18.3,30.9,FALSE
2024/8/14 0:08,71.9,5.9,15.4,TRUE
2024/8/14 0:08,61.9,100,15.4,FALSE
2024/8/14 0:08,51.9,100,5.4,FALSE
2024/8/14 0:08,7.3,62.1,51.3,TRUE
2024/8/14 0:08,90,62.1,51.3,FALSE
2024/8/14 0:08,52.8,28.5,7.3,TRUE
2024/8/14 0:08,42.8,28.5,100,FALSE
2024/8/14 0:08,32.8,28.5,90,FALSE
2024/8/14 0:08,22.8,28.5,80,FALSE
2024/8/14 0:08,12.8,28.5,80,FALSE
2024/8/14 0:08,2.8,18.5,80,FALSE
2024/8/14 0:08,87.7,6.5,69,TRUE
2024/8/14 0:08,40.3,44.7,9,TRUE
2024/8/14 0:08,30.3,44.7,90,FALSE
2024/8/14 0:08,9,22.3,69.7,TRUE
2024/8/14 0:08,90,12.3,69.7,FALSE
2024/8/14 0:08,80,2.3,69.7,FALSE
2024/8/14 0:08,13.5,32.5,1.4,TRUE
2024/8/14 0:08,9.9,24.7,92.5,TRUE
2024/8/14 0:08,90,14.7,92.5,FALSE
2024/8/14 0:08,80,14.7,82.5,FALSE
2024/8/14 0:08,70,4.7,82.5,FALSE
2024/8/14 0:08,9.6,43.5,28.8,TRUE
2024/8/14 0:08,90,33.5,28.8,FALSE
2024/8/14 0:08,70.1,8.8,7.3,TRUE
2024/8/14 0:08,8.9,38.1,44.2,TRUE
2024/8/14 0:08,61.2,6.2,15.7,TRUE
2024/8/14 0:08,51.2,100,15.7,FALSE
2024/8/14 0:08,41.2,100,5.7,FALSE
2024/8/14 0:08,31.2,100,90,FALSE
2024/8/14 0:08,21.2,90,90,FALSE
2024/8/14 0:08,7.9,76.8,80.4,TRUE
2024/8/14 0:08,32.4,15.9,5.7,TRUE
2024/8/14 0:08,25.3,5.3,86.1,TRUE
2024/8/14 0:08,15.3,100,86.1,FALSE
2024/8/14 0:08,5.3,100,86.1,FALSE
2024/8/14 0:08,90,100,76.1,FALSE
2024/8/14 0:08,80,100,66.1,FALSE
2024/8/14 0:08,70,100,66.1,FALSE
2024/8/14 0:08,60,100,66.1,FALSE
2024/8/14 0:08,50,100,66.1,FALSE
2024/8/14 0:08,4.9,51.8,18.9,TRUE
2024/8/14 0:08,90,51.8,8.9,FALSE
2024/8/14 0:08,80,51.8,90,FALSE
2024/8/14 0:08,21.3,6.7,47.2,TRUE
2024/8/14 0:08,11.3,100,37.2,FALSE
2024/8/14 0:08,1.3,100,27.2,FALSE
2024/8/14 0:08,90,100,27.2,FALSE
2024/8/14 0:08,80,100,27.2,FALSE
2024/8/14 0:08,70,90,27.2,FALSE
2024/8/14 0:08,60,80,27.2,FALSE
2024/8/14 0:08,50,80,27.2,FALSE
2024/8/14 0:08,40,80,17.2,FALSE
2024/8/14 0:08,22.2,61.6,8.5,TRUE
2024/8/14 0:08,12.2,61.6,90,FALSE
2024/8/14 0:08,2.2,61.6,90,FALSE
2024/8/14 0:08,47.8,9.3,34.7,TRUE
2024/8/14 0:08,9.3,68,9,TRUE
2024/8/14 0:08,90,58,100,FALSE
2024/8/14 0:08,80,58,100,FALSE
2024/8/14 0:08,70,58,100,FALSE
2024/8/14 0:08,60,58,100,FALSE
2024/8/14 0:08,50,58,90,FALSE
2024/8/14 0:08,4.7,17.8,40.3,TRUE
2024/8/14 0:08,98.3,9,32,TRUE
2024/8/14 0:08,71.9,77.3,6.6,TRUE
2024/8/14 0:08,61.9,77.3,100,FALSE
2024/8/14 0:08,51.9,67.3,100,FALSE
2024/8/14 0:08,41.9,57.3,100,FALSE
2024/8/14 0:08,5.9,29.5,62.9,TRUE
2024/8/14 0:08,90,29.5,52.9,FALSE
2024/8/14 0:08,69.9,8.5,29.2,TRUE
2024/8/14 0:08,50.4,75.1,6.5,TRUE
2024/8/14 0:08,40.4,75.1,100,FALSE
2024/8/14 0:08,30.4,65.1,100,FALSE
2024/8/14 0:08,20.4,55.1,100,FALSE
2024/8/14 0:08,10.4,45.1,100,FALSE
2024/8/14 0:08,0.4,45.1,100,FALSE
2024/8/14 0:08,90,35.1,100,FALSE
2024/8/14 0:08,59.4,7.4,69,TRUE
2024/8/14 0:08,49.4,90,69,FALSE
2024/8/14 0:08,39.4,90,59,FALSE
2024/8/14 0:08,29.4,80,59,FALSE
2024/8/14 0:08,19.4,70,59,FALSE
2024/8/14 0:08,9.4,60,59,FALSE
2024/8/14 0:08,90,60,49,FALSE
2024/8/14 0:08,80,60,39,FALSE
2024/8/14 0:08,70,50,39,FALSE
2024/8/14 0:08,60,40,39,FALSE
2024/8/14 0:08,50,40,39,FALSE
2024/8/14 0:08,40,40,29,FALSE
2024/8/14 0:08,12.1,21.7,9.6,TRUE
2024/8/14 0:08,2.1,21.7,100,FALSE
2024/8/14 0:08,90,21.7,90,FALSE
2024/8/14 0:08,72.9,2.5,78.2,TRUE
2024/8/14 0:08,62.9,100,78.2,FALSE
2024/8/14 0:08,8.5,43.8,23.5,TRUE
2024/8/14 0:08,90,43.8,23.5,FALSE
2024/8/14 0:08,80,33.8,23.5,FALSE
2024/8/14 0:08,70,23.8,23.5,FALSE
2024/8/14 0:08,57,16.4,9,TRUE
2024/8/14 0:08,44.9,9.5,90,TRUE
2024/8/14 0:08,7.2,60.3,52,TRUE
2024/8/14 0:08,90,50.3,52,FALSE
2024/8/14 0:08,53.2,27.2,5.1,TRUE
2024/8/14 0:08,43.2,27.2,90,FALSE
2024/8/14 0:08,33.2,27.2,80,FALSE
2024/8/14 0:08,13.8,9.1,59.6,TRUE
2024/8/14 0:08,3.8,90,59.6,FALSE
2024/8/14 0:08,90,90,49.6,FALSE
2024/8/14 0:08,66.7,69.1,9.2,TRUE
2024/8/14 0:08,56.7,69.1,100,FALSE
2024/8/14 0:08,46.7,69.1,90,FALSE
2024/8/14 0:08,36.7,59.1,90,FALSE
2024/8/14 0:08,26.7,59.1,80,FALSE
2024/8/14 0:08,16.7,59.1,80,FALSE
2024/8/14 0:08,6.7,59.1,80,FALSE
2024/8/14 0:08,90,59.1,70,FALSE
2024/8/14 0:08,80,59.1,60,FALSE
2024/8/14 0:08,70,59.1,60,FALSE
2024/8/14 0:08,60,49.1,60,FALSE
2024/8/14 0:08,28.5,8.8,24.7,TRUE
2024/8/14 0:08,9.2,85.4,9.6,TRUE
2024/8/14 0:08,90,85.4,100,FALSE
2024/8/14 0:08,19.4,8.3,12.7,TRUE
2024/8/14 0:08,13.4,98.6,5.8,TRUE
2024/8/14 0:08,3.4,98.6,90,FALSE
2024/8/14 0:08,90,88.6,90,FALSE
2024/8/14 0:08,8.8,24.9,9.2,TRUE
2024/8/14 0:08,90,14.9,100,FALSE
2024/8/14 0:08,80,14.9,100,FALSE
2024/8/14 0:08,70,14.9,90,FALSE
2024/8/14 0:08,64.7,6.8,86.1,TRUE
2024/8/14 0:08,54.7,100,86.1,FALSE
2024/8/14 0:08,9.7,45.8,29.8,TRUE
2024/8/14 0:08,90,45.8,19.8,FALSE
2024/8/14 0:08,80,45.8,19.8,FALSE
2024/8/14 0:08,65.8,33.3,4.5,TRUE
2024/8/14 0:08,42.1,9.7,82.9,TRUE
2024/8/14 0:08,32.1,100,72.9,FALSE
2024/8/14 0:08,22.1,100,62.9,FALSE
2024/8/14 0:08,12.1,90,62.9,FALSE
2024/8/14 0:08,2.1,90,52.9,FALSE
2024/8/14 0:08,90,90,52.9,FALSE
2024/8/14 0:08,80,90,52.9,FALSE
2024/8/14 0:08,70,90,42.9,FALSE
2024/8/14 0:08,60,80,42.9,FALSE
2024/8/14 0:08,12.3,44.5,9.1,TRUE
2024/8/14 0:08,2.3,34.5,100,FALSE
2024/8/14 0:08,73.1,9.7,69.7,TRUE
2024/8/14 0:08,63.1,90,69.7,FALSE
2024/8/14 0:08,53.1,80,69.7,FALSE
2024/8/14 0:08,43.1,80,69.7,FALSE
2024/8/14 0:08,4.4,51.2,36.3,TRUE
2024/8/14 0:08,59,12.4,7.9,TRUE
2024/8/14 0:08,50.9,3,85.2,TRUE
2024/8/14 0:08,40.9,100,85.2,FALSE
2024/8/14 0:08,5.2,63.7,42.3,TRUE
2024/8/14 0:08,90,63.7,32.3,FALSE
2024/8/14 0:08,80,63.7,32.3,FALSE
2024/8/14 0:08,57.3,36.1,6.2,TRUE
2024/8/14 0:08,47.3,36.1,100,FALSE
2024/8/14 0:08,37.3,26.1,100,FALSE
2024/8/14 0:08,31.8,8.8,85.3,TRUE
2024/8/14 0:08,6.3,80.2,74.2,TRUE
2024/8/14 0:08,90,80.2,64.2,FALSE
2024/8/14 0:08,80,80.2,64.2,FALSE
2024/8/14 0:08,70,80.2,54.2,FALSE
2024/8/14 0:08,60,80.2,44.2,FALSE
2024/8/14 0:08,29.5,48.6,4.1,TRUE
2024/8/14 0:08,19.5,48.6,100,FALSE
2024/8/14 0:08,9.5,48.6,90,FALSE
2024/8/14 0:08,90,48.6,90,FALSE
2024/8/14 0:08,67.3,2.6,56.5,TRUE
2024/8/14 0:08,57.3,100,46.5,FALSE
2024/8/14 0:08,47.3,100,36.5,FALSE
2024/8/14 0:08,37.3,90,36.5,FALSE
2024/8/14 0:08,7.9,58.3,5.4,TRUE
2024/8/14 0:08,90,48.3,100,FALSE
2024/8/14 0:08,80,38.3,100,FALSE
2024/8/14 0:08,60.7,7,59.4,TRUE
2024/8/14 0:08,50.7,100,59.4,FALSE
2024/8/14 0:08,40.7,90,59.4,FALSE
2024/8/14 0:08,10,72,25.1,TRUE
2024/8/14 0:08,86.3,49.9,10,TRUE
2024/8/14 0:08,49.5,3.7,47.2,TRUE
2024/8/14 0:08,39.5,100,37.2,FALSE
2024/8/14 0:08,29.5,100,37.2,FALSE
2024/8/14 0:08,8.6,83.5,14.1,TRUE
2024/8/14 0:08,90,83.5,4.1,FALSE
2024/8/14 0:08,80,73.5,100,FALSE
2024/8/14 0:08,21.3,4.5,38.3,TRUE
2024/8/14 0:08,11.3,100,28.3,FALSE
2024/8/14 0:08,1.3,90,28.3,FALSE
2024/8/14 0:08,90,80,28.3,FALSE
2024/8/14 0:08,80,80,28.3,FALSE
2024/8/14 0:08,70,80,28.3,FALSE
2024/8/14 0:08,60,70,28.3,FALSE
2024/8/14 0:08,50,70,28.3,FALSE
2024/8/14 0:08,30.8,52.1,9.8,TRUE
2024/8/14 0:08,20.8,42.1,100,FALSE
2024/8/14 0:08,10.8,42.1,90,FALSE
2024/8/14 0:08,6.6,36.5,88.4,TRUE
2024/8/14 0:08,62.1,7.5,46.3,TRUE
2024/8/14 0:08,52.1,100,46.3,FALSE
2024/8/14 0:08,42.1,100,46.3,FALSE
2024/8/14 0:08,32.1,100,36.3,FALSE
2024/8/14 0:08,22.1,100,26.3,FALSE
2024/8/14 0:08,12.1,100,16.3,FALSE
2024/8/14 0:08,7.7,93.1,14.8,TRUE
2024/8/14 0:08,90,93.1,4.8,FALSE
2024/8/14 0:08,80,93.1,90,FALSE
2024/8/14 0:08,70,83.1,90,FALSE
2024/8/14 0:08,60,83.1,90,FALSE
2024/8/14 0:08,50,83.1,90,FALSE
2024/8/14 0:08,40,83.1,90,FALSE
2024/8/14 0:08,30,83.1,90,FALSE
2024/8/14 0:08,9.7,61.1,72.7,TRUE
2024/8/14 0:08,90,61.1,72.7,FALSE
2024/8/14 0:08,80,61.1,62.7,FALSE
2024/8/14 0:08,70,61.1,62.7,FALSE
2024/8/14 0:08,60,61.1,52.7,FALSE
2024/8/14 0:08,50,51.1,52.7,FALSE
2024/8/14 0:08,40,51.1,52.7,FALSE
2024/8/14 0:08,5.8,7.8,16.6,TRUE
2024/8/14 0:08,92,92.2,6.9,TRUE
2024/8/14 0:08,82,92.2,90,FALSE
2024/8/14 0:08,72,92.2,80,FALSE
2024/8/14 0:08,62,82.2,80,FALSE
2024/8/14 0:08,52,82.2,70,FALSE
2024/8/14 0:08,7.6,39,13.6,TRUE
2024/8/14 0:08,97,32.1,7.6,TRUE
2024/8/14 0:08,87,22.1,100,FALSE
2024/8/14 0:08,77,22.1,90,FALSE
2024/8/14 0:08,67.7,6,78.1,TRUE
2024/8/14 0:08,8.6,61.3,17.7,TRUE
2024/8/14 0:08,90,61.3,17.7,FALSE
2024/8/14 0:08,80,61.3,17.7,FALSE
2024/8/14 0:08,70,61.3,7.7,FALSE
2024/8/14 0:08,60,61.3,100,FALSE
2024/8/14 0:08,5.4,6.7,56.8,TRUE
2024/8/14 0:08,31.6,32.4,8.3,TRUE
2024/8/14 0:08,3,16.6,68.6,TRUE
2024/8/14 0:08,90,16.6,68.6,FALSE
2024/8/14 0:08,80,16.6,58.6,FALSE
2024/8/14 0:08,70,16.6,58.6,FALSE
2024/8/14 0:08,62,8.1,52.9,TRUE
2024/8/14 0:08,23.4,65.5,8.5,TRUE
2024/8/14 0:08,13.4,65.5,100,FALSE
2024/8/14 0:08,3.4,55.5,100,FALSE
2024/8/14 0:08,90,55.5,100,FALSE
2024/8/14 0:08,48.5,8.6,54.1,TRUE
2024/8/14 0:08,38.5,100,44.1,FALSE
2024/8/14 0:08,18.2,70,8.7,TRUE
2024/8/14 0:08,8.2,70,90,FALSE
2024/8/14 0:08,32.7,6,26.9,TRUE
2024/8/14 0:08,22.7,100,26.9,FALSE
2024/8/14 0:08,12.7,100,16.9,FALSE
2024/8/14 0:08,2.7,100,6.9,FALSE
2024/8/14 0:08,90,100,90,FALSE
2024/8/14 0:08,80,100,80,FALSE
2024/8/14 0:08,5.2,14.7,21.4,TRUE
2024/8/14 0:08,90,14.7,11.4,FALSE
2024/8/14 0:08,80,14.7,1.4,FALSE
2024/8/14 0:08,73.2,8.3,96.6,TRUE
2024/8/14 0:08,5.6,34.7,27,TRUE
2024/8/14 0:08,77.4,14.5,5.4,TRUE
2024/8/14 0:08,67.4,4.5,100,FALSE
2024/8/14 0:08,57.4,90,100,FALSE
2024/8/14 0:08,47.4,80,100,FALSE
2024/8/14 0:08,9.8,51.6,68.6,TRUE
2024/8/14 0:08,90,51.6,58.6,FALSE
2024/8/14 0:08,80,41.6,58.6,FALSE
2024/8/14 0:08,41.8,6.4,36.9,TRUE
2024/8/14 0:08,31.8,100,36.9,FALSE
2024/8/14 0:08,21.8,100,26.9,FALSE
2024/8/14 0:08,11.8,100,16.9,FALSE
2024/8/14 0:08,9.5,94.4,10.7,TRUE
2024/8/14 0:08,90,94.4,0.7,FALSE
2024/8/14 0:08,80,94.4,100,FALSE
2024/8/14 0:08,70,94.4,100,FALSE
2024/8/14 0:08,60,94.4,90,FALSE
2024/8/14 0:08,50,94.4,90,FALSE
2024/8/14 0:08,3,47.7,56.4,TRUE
2024/8/14 0:08,90,47.7,46.4,FALSE
2024/8/14 0:08,80,47.7,46.4,FALSE
2024/8/14 0:08,70,47.7,36.4,FALSE
2024/8/14 0:08,60,37.7,36.4,FALSE
2024/8/14 0:08,50,37.7,36.4,FALSE
2024/8/14 0:08,32.3,9.7,16.8,TRUE
2024/8/14 0:08,22.3,90,16.8,FALSE
2024/8/14 0:08,13.6,75.6,9.3,TRUE
2024/8/14 0:08,3.6,75.6,90,FALSE
2024/8/14 0:08,38,9.1,34.6,TRUE
2024/8/14 0:08,28,90,34.6,FALSE
2024/8/14 0:08,18,90,34.6,FALSE
2024/8/14 0:08,8,90,24.6,FALSE
2024/8/14 0:08,90,80,24.6,FALSE
2024/8/14 0:08,80,80,24.6,FALSE
2024/8/14 0:08,67.5,61.8,6.3,TRUE
2024/8/14 0:08,18.7,6.8,39.5,TRUE
2024/8/14 0:08,8.7,100,29.5,FALSE
2024/8/14 0:08,90,100,29.5,FALSE
2024/8/14 0:08,55.5,74.8,6.1,TRUE
2024/8/14 0:08,45.5,74.8,90,FALSE
2024/8/14 0:08,7.2,27.8,40.1,TRUE
2024/8/14 0:08,73.6,7.4,12.7,TRUE
2024/8/14 0:08,63.6,90,12.7,FALSE
2024/8/14 0:08,53.6,90,2.7,FALSE
2024/8/14 0:08,9.3,36,31.4,TRUE
2024/8/14 0:08,90,36,21.4,FALSE
2024/8/14 0:08,85.9,27.7,7.3,TRUE
2024/8/14 0:08,75.9,27.7,90,FALSE
2024/8/14 0:08,65.9,27.7,90,FALSE
2024/8/14 0:08,55.9,27.7,80,FALSE
2024/8/14 0:08,45.9,27.7,70,FALSE
2024/8/14 0:08,35.9,27.7,70,FALSE
2024/8/14 0:08,25.9,27.7,60,FALSE
2024/8/14 0:08,15.9,27.7,50,FALSE
2024/8/14 0:08,5.9,27.7,40,FALSE
2024/8/14 0:08,90,27.7,40,FALSE
2024/8/14 0:08,80,27.7,30,FALSE
2024/8/14 0:08,70,27.7,20,FALSE
2024/8/14 0:08,54.5,8.9,5.8,TRUE
2024/8/14 0:08,44.5,100,100,FALSE
2024/8/14 0:08,6.1,59.6,69.2,TRUE
2024/8/14 0:08,50.2,12.2,4.9,TRUE
2024/8/14 0:08,40.2,12.2,100,FALSE
2024/8/14 0:08,30.2,12.2,90,FALSE
2024/8/14 0:08,20.2,2.2,90,FALSE
2024/8/14 0:08,7.6,83.5,67.9,TRUE
2024/8/14 0:08,90,73.5,67.9,FALSE
2024/8/14 0:08,18.1,4.8,8.6,TRUE
2024/8/14 0:08,8.1,90,100,FALSE
2024/8/14 0:08,33.3,6,29.1,TRUE
2024/8/14 0:08,23.3,90,29.1,FALSE
2024/8/14 0:08,13.3,90,19.1,FALSE
2024/8/14 0:08,3.3,80,19.1,FALSE
2024/8/14 0:08,90,80,9.1,FALSE
2024/8/14 0:08,7.3,15.1,25.9,TRUE
2024/8/14 0:08,90,5.1,25.9,FALSE
2024/8/14 0:08,80,100,25.9,FALSE
2024/8/14 0:08,60.1,86.1,7.8,TRUE
2024/8/14 0:08,50.1,76.1,100,FALSE
2024/8/14 0:08,7.3,37.5,53.9,TRUE
2024/8/14 0:08,90,27.5,53.9,FALSE
2024/8/14 0:08,68.2,10,39.7,TRUE
2024/8/14 0:08,58.2,90,39.7,FALSE
2024/8/14 0:08,26.9,46.3,2.4,TRUE
2024/8/14 0:08,9,24.8,73.7,TRUE
2024/8/14 0:08,87.9,8.6,51.7,TRUE
2024/8/14 0:08,77.9,90,51.7,FALSE
2024/8/14 0:08,67.9,80,51.7,FALSE
2024/8/14 0:08,31,46.2,5.3,TRUE
2024/8/14 0:08,9.7,14.9,78.4,TRUE
2024/8/14 0:08,90,4.9,78.4,FALSE
2024/8/14 0:08,80,100,78.4,FALSE
2024/8/14 0:08,70,90,78.4,FALSE
2024/8/14 0:08,9.2,12.1,14.4,TRUE
2024/8/14 0:08,90,12.1,4.4,FALSE
2024/8/14 0:08,80,12.1,90,FALSE
2024/8/14 0:08,70,12.1,80,FALSE
2024/8/14 0:08,60,12.1,70,FALSE
2024/8/14 0:08,50,12.1,70,FALSE
2024/8/14 0:08,44.6,7.7,63.1,TRUE
2024/8/14 0:08,7.8,63.3,34,TRUE
2024/8/14 0:08,90,53.3,34,FALSE
2024/8/14 0:08,80,43.3,34,FALSE
2024/8/14 0:08,62.4,28.5,5.2,TRUE
2024/8/14 0:08,52.4,28.5,90,FALSE
2024/8/14 0:08,42.4,28.5,90,FALSE
2024/8/14 0:08,32.4,18.5,90,FALSE
2024/8/14 0:08,22.4,18.5,90,FALSE
2024/8/14 0:08,12.4,8.5,90,FALSE
2024/8/14 0:08,2.7,91.1,75.9,TRUE
2024/8/14 0:08,90,91.1,65.9,FALSE
2024/8/14 0:08,80,91.1,65.9,FALSE
2024/8/14 0:08,15.3,43.5,9.9,TRUE
2024/8/14 0:08,5.3,43.5,90,FALSE
2024/8/14 0:08,90,33.5,90,FALSE
2024/8/14 0:08,80,33.5,90,FALSE
2024/8/14 0:08,70,33.5,90,FALSE
2024/8/14 0:08,60,23.5,90,FALSE
2024/8/14 0:08,51,9.5,63.4,TRUE
2024/8/14 0:08,41,90,63.4,FALSE
2024/8/14 0:08,31,90,63.4,FALSE
2024/8/14 0:08,21,90,53.4,FALSE
2024/8/14 0:08,11,80,53.4,FALSE
2024/8/14 0:08,1,80,53.4,FALSE
2024/8/14 0:08,52.1,38.6,9.9,TRUE
